Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Latin America & Caribbean,LCN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.2649366221052,18.7925713170198,22.6821552858667,21.9916033607277,21.180727044094,20.2360201258192,21.0160673261501,21.4091882792514,21.5742050611025,23.1484730286612,22.5408024012919,..
Latin America & Caribbean,LCN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.1216506569623,19.5390358455392,22.5604850618539,22.89264516831,23.1426770158885,23.0347846803405,22.7097916768061,22.1237088941695,22.1617515198964,24.115591674248,23.2565556395355,..
Latin America & Caribbean,LCN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.7093477495363,20.1650169888776,22.0019451767488,22.0897887217598,22.0012304555725,21.1952833017765,19.8373218401428,18.6963175755359,18.3347632958508,18.7382711368803,18.3456281880111,..
Latin America & Caribbean,LCN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,18.6209438492501,16.7916524149317,24.2494659381863,24.4114787766185,23.8515711709821,23.1595309189086,24.2639439485405,24.4861962499306,23.8368976792488,23.8611807440124,..,..
Latin America & Caribbean,LCN,Time required to start a business (days),IC.REG.DURS,..,..,53.9516129032258,53.4354838709677,35.6515151515151,30.8030303030303,31.7242424242424,32.1787878787879,31.9363636363636,28.7575757575758,28.0909090909091,..
Latin America & Caribbean,LCN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.2146200005781,12.1640184871883,13.6677756229824,13.0458577792895,13.0101355691825,12.8956378804652,13.3950121005605,13.4177596795329,13.5254817863511,13.7201698031422,..,..
Latin America & Caribbean,LCN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.73814563694303,1.28382923267934,1.29600669154302,1.32197036800181,1.33457742164119,1.29466824232456,1.28213460702579,1.23931855945727,1.26051627010449,1.25758336109073,..,..
Latin America & Caribbean,LCN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0284078686127439,12.2483639830574,105.808026382123,110.382155117753,116.01466756991,115.572008174437,111.498846355841,109.881067779153,106.005718436968,104.53256341178,..,..
Latin America & Caribbean,LCN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,13.1988662373841,12.9450321025259,13.1423628557155,13.2425641108819,13.7401279399567,14.5535428845301,14.5829073980906,14.3444732512141,..,..
Latin America & Caribbean,LCN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,23.2594605632882,33.8426821134353,36.9377845109992,37.3154845284324,36.9142780297181,35.5227285632287,37.6767114440696,36.5677139593723,36.2135522739519,41.0361675200391,41.3273786667691,..
Latin America & Caribbean,LCN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,..,..,..,-2796189,..,..,..,..,-2606469,..,..,..
Latin America & Caribbean,LCN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5735412672.022,19849705945.3137,60630756997.6573,60937377395.1987,62256831153.926,65218884698.4688,69141952253.8298,74140875407.516,82195082388.541,90161985920.2508,97198100527.4839,..
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8491733520.29005,97255235966.1429,285017562559.62,296767889346.28,379704648671.548,298130977547.835,290656873995.252,220294815597.492,222141020550.13,276237951685.5,144243517372.267,..
Latin America & Caribbean,LCN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,4997090032.3391,4790169980.30245,10096050010.5023,10265979936.3613,10430569929.9574,10126710118.0553,10292740075.3498,11407120188.2921,8752000021.57688,10469069987.2971,..,..
Costa Rica,CRI,"Population, total",SP.POP.TOTL,3119433,3962372,4633086,4688000,4742107,4795396,4847804,4899345,4949954,4999441,5047561,..
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,2.61184628886813,1.96091760370543,1.20968236400613,1.17828835259712,1.14754994327846,1.11747392449788,1.08695279543583,1.05757038052655,1.02767608960277,0.99478225758881,0.957905013850413,..
Costa Rica,CRI,Surface area (sq. km),AG.SRF.TOTL.K2,51100,51100,51100,51100,51100,51100,51100,51100,51100,51100,..,..
Costa Rica,CRI,Population density (people per sq. km of land area),EN.POP.DNST,61.0934782608696,77.6022718370544,90.7380728554642,91.8135526831179,92.8732275754015,93.9168820994908,94.9432824128476,95.9527027027027,96.9438699569134,97.9130630630631,..,..
Costa Rica,CRI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,21.7,20.6,20.7,22.4,21.7,20.5,20,21.1,21,..
Costa Rica,CRI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,9.9,6.5,1.6,1.6,1.6,1.4,1.5,1.3,1,1.4,..,..
Costa Rica,CRI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5445106526.71847,14066314881.4115,37057193328.4356,42886679691.3547,46180020885.8227,48398598948.9647,50407805035.0761,52758372799.7749,55212784025.614,57957290541.0273,59061441837.9632,..
Costa Rica,CRI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1750,3550,8000,9150,9740,10090,10400,10770,11150,11590,11700,..
Costa Rica,CRI,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,15079202687.0267,29623300811.7384,59912146076.3814,63956459017.0707,66885378676.1451,71737908299.0027,76862312605.2469,84399345453.2129,89894854940.6111,93960595206.229,97152868665.4819,..
Costa Rica,CRI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4830,7480,12930,13640,14100,14960,15860,17230,18160,18790,19250,..
Costa Rica,CRI,Income share held by lowest 20%,SI.DST.FRST.20,3.8,3.9,4.2,4.2,4.1,4.2,4.3,4.2,4.4,4.3,..,..
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.654,77.452,78.919,79.074,79.234,79.398,79.565,79.738,79.914,80.095,..,..
Costa Rica,CRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.264,2.363,1.869,1.853,1.838,1.823,1.806,1.789,1.772,1.754,..,..
Costa Rica,CRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,95.4168,74.9312,60.5276,59.767,58.5056,57.2442,55.9828,54.7214,53.46,52.5186,..,..
Costa Rica,CRI,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,76.2,..,..,..,77.8,..,..,..,..,..
Costa Rica,CRI,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,98.4,98.4,98.9,99,99.11,90,..,..,..,..,..
Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.9,13.1,10.2,9.9,9.6,9.3,9,8.9,8.8,8.7,8.6,..
Costa Rica,CRI,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2.5,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,82,83,90,91,95,93,93,96,94,95,..
Costa Rica,CRI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.33677,88.31564,104.36045,102.4104,98.64965,98.42607,99.5866,97.32091,96.77837,98.59437,..,..
Costa Rica,CRI,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.31107,109.10442,115.88819,114.66955,112.32019,111.77286,111.29795,111.76114,110.83347,113.29429,..,..
Costa Rica,CRI,"School enrollment, secondary (% gross)",SE.SEC.ENRR,43.48998,62.0568,103.8047,107.4917,114.39269,120.12722,122.78658,125.81616,128.92962,132.81693,..,..
Costa Rica,CRI,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.99477,1.00061,1.00842,1.01007,1.02139,1.02212,1.01672,1.02941,1.04103,1.04136,..,..
Costa Rica,CRI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,..
Costa Rica,CRI,Forest area (sq. km),AG.LND.FRST.K2,25640,23760,26351.9995117188,26653.9990234375,26956.0009765625,27258.0004882813,27560,27861.9995117188,..,..,..,..
Costa Rica,CRI,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,3.03546193741007,3.03538959317313,3.03538959317313,..,..
Costa Rica,CRI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,2.07699115044248,..,..,..,..,..,..
Costa Rica,CRI,Urban population growth (annual %),SP.URB.GROW,4.45664975781913,3.48811644855659,2.77536277074606,2.64682885247574,2.5228681797973,2.40434101313406,2.29242925608703,2.18697768486254,2.08338107981079,1.98274148495537,1.88129554144115,..
Costa Rica,CRI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,537.736505320037,725.218126919936,1004.72859774241,1009.45776450512,1021.26248943771,1023.00894441252,..,..,..,..,..,..
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.947480519697009,1.38170545319824,1.59166849050503,1.56520200511945,1.62776483111832,1.63567576066711,1.54991476553095,1.63764666501338,..,..,..,..
Costa Rica,CRI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1071.98968530499,1506.92564958565,1885.35244111592,1942.83276450512,1939.85500538052,1942.48816990297,..,..,..,..,..,..
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,5711687786.75989,14949514493.332,42262697840.385,46473128285.5589,49745088111.6953,50577769837.7462,54775994478.5095,57157992434.1805,58481858042.5721,60553901420.085,61773944173.6736,..
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.55306336479583,3.83316666121128,4.3071016599247,4.79691991858162,2.26902740046155,3.51533856391144,3.63173144154423,4.245989878198,3.86019845392708,2.6603752941224,2.08385993806746,..
Costa Rica,CRI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,18.5479003002392,9.41458753328573,4.5483918693822,4.35587301579324,4.0132442047469,5.79755194321965,3.77691473758637,2.00347227015865,2.63184831864771,2.54095145370013,1.72015479405513,..
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.78742116015,9.28848934693146,5.83847603297346,5.40932984042143,5.04354220118168,5.12480170383165,4.95667494783787,5.13081355550647,4.98743225901154,4.54290060760583,4.24544209797267,..
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.6960006915969,25.552360399716,22.3201119645036,21.934736018709,20.7609163185223,20.1724420278995,19.4218068044411,19.1398532688257,18.8935141277869,19.2221552260609,18.468535588238,..
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.1902683361643,43.1144408485556,32.8565829624639,32.1695688294834,31.3330174065706,32.2550051636783,30.8249404773106,32.0955124689319,32.7639069191956,33.4791686208881,33.7530410445077,..
Costa Rica,CRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.0948958578585,43.7815689669212,36.5944859208543,35.9749679418564,34.2853571360004,34.7905430591131,31.6933559215415,31.8320227299028,33.0505051951401,33.2155081270408,32.3459747904124,..
Costa Rica,CRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.3228217996094,20.7362162885862,19.8893624606348,20.4795952963296,18.9772223855997,18.8066219545086,18.432820083627,18.3774127529156,19.3210790318189,19.627881354983,17.8812693682383,..
Costa Rica,CRI,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,23.0851075427481,22.2551609731917,23.5732482460336,23.7428150234265,24.1598969276404,23.7269759224467,24.1706210576851,24.7174317393147,24.1296918273504,25.0662183397225,..,..
Costa Rica,CRI,Time required to start a business (days),IC.REG.DURS,..,..,73.5,57.5,23,23,23,22.5,22.5,23,23,..
Costa Rica,CRI,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,58.8166444331492,60.0773694322109,65.483981742166,70.5293114086061,74.3032440105311,78.8949129389721,81.3964922442876,82.7019504981717,81.8188095234324,..
Costa Rica,CRI,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.0573346474185,12.8947795254088,13.3652340296961,13.3191976561239,13.7417149909108,13.4166589919403,13.6570929886303,13.910101247384,13.704774682847,13.5884208613983,..,..
Costa Rica,CRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0,0,0,0,0,0,0,0,0,0,..,..
Costa Rica,CRI,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,5.34058892,89.63932463,114.7201792,149.9751271,146.3990044,155.4435575,170.0362804,178.5944273,169.9306983,161.8843437,..
Costa Rica,CRI,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,41.0064132872521,39.8042592421217,43.4498449469054,36.5156018800235,16.9925053494056,18.4566132568647,18.5222905945339,18.4680051773733,..,..
Costa Rica,CRI,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,76.6666666666667,77.7777777777778,77.7777777777778,77.7777777777778,84.4444333333333,84.4444333333333,87.7777666666667,91.1111,91.1111,..
Costa Rica,CRI,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,60.192365695645,81.8688794573161,63.0059162350849,62.4532952067678,59.5174340299123,56.8609491724507,46.9092350483587,45.1677865168712,44.6138355949754,45.1828855917862,45.2472322657875,..
Costa Rica,CRI,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,75,100,99.8176767,99.81711662,99.80970158,99.83425679,99.90114876,99.93413182,99.90802204,99.87346975,..,..
Costa Rica,CRI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3845937733.1,4692408663.5,10271452441.9,14310369555.7,17134573111,19722089477.9,23588779416,25562670679.8,25615909360.8,27818993183.2,..,..
Costa Rica,CRI,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,24.5314810604251,9.54253451545384,11.2949185238754,14.8241438600905,20.4653624598733,20.491936979894,15.8447966083718,14.8848594881245,14.8595442186757,18.3464023215334,..,..
Costa Rica,CRI,Net migration,SM.POP.NETM,..,..,..,19658,..,..,..,..,21000,..,..,..
Costa Rica,CRI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12000000,135975253.752763,520219673.310912,562342745.046091,596399211.049776,593925384.378772,551988507.633386,545423773.110502,560366619.096707,533509663.136669,553377977.061178,..
Costa Rica,CRI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,162500000,723426415.264239,2733268839.98155,2696295210.67893,3205384976.80294,3242149796.9724,2955521680.83967,2620435490.61534,2856006597.34999,2763898445.34094,2506488425.01376,..
Costa Rica,CRI,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,222500000,25459999.0844727,35549999.2370605,28459999.0844727,32819999.6948242,54549999.2370605,111300003.051758,100720001.220703,99260002.1362305,94169998.1689453,..,..
El Salvador,SLV,"Population, total",SP.POP.TOTL,5270079,5887936,6210568,6237923,6266070,6295128,6325124,6356143,6388122,6420744,6453553,..
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,1.32709648358377,0.734526453073739,0.430725951435546,0.439491726841699,0.450208945928956,0.46266370188661,0.475363827681707,0.489210768357071,0.501858163165851,0.509367035813322,0.509683301933842,..
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,..,..
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,254.347442084942,284.166795366795,299.737837837838,301.05805984556,302.416505791506,303.818918918919,305.266602316602,306.763658301158,308.307046332046,309.881467181467,..,..
El Salvador,SLV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,40.6,34.5,29.6,31.8,34.9,32.7,29.2,..,..,..
El Salvador,SLV,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,12.2,4.5,4.1,3.2,3,1.9,2.2,1.9,1.5,..,..
El Salvador,SLV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4739680491.32137,11209713646.1298,19000425869.1328,20044828186.5691,20964354012.6047,21429542948.6211,21762547583.9586,22296692495.5378,23010048876.9004,24542247734.7323,25807942165.8445,..
El Salvador,SLV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,900,1900,3060,3210,3350,3400,3440,3510,3600,3820,4000,..
El Salvador,SLV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,14959418496.2613,25625057193.2798,38933283619.5548,39143379884.8551,41152360828.005,43447081739.4438,45817642299.8659,48462178672.0867,51005491573.6496,53436355129.8483,56132584584.232,..
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2840,4350,6270,6280,6570,6900,7240,7620,7980,8320,8700,..
El Salvador,SLV,Income share held by lowest 20%,SI.DST.FRST.20,..,3.2,5.6,5.7,5.5,5.8,6.1,5.9,6.4,6.2,..,..
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64,68.875,71.449,71.692,71.935,72.175,72.412,72.644,72.872,73.096,..,..
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.964,3.022,2.224,2.187,2.154,2.126,2.101,2.079,2.059,2.039,..,..
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,103.9888,91.262,75.3112,73.515,72.7038,71.8926,71.0814,70.2702,69.459,68.6136,..,..
El Salvador,SLV,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,72,..,..,..,..,..,..
El Salvador,SLV,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,99,99.5,99.8,97.7,99.9,99.9,..,..,..,..
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59.6,32.8,18.3,17.4,16.7,15.9,15.3,14.7,14.2,13.7,13.3,..
El Salvador,SLV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,5,..,..,..,..,..,..
El Salvador,SLV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,89,93,94,95,95,90,85,81,82,..
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,91.04666,103.33501,103.40411,101.83494,100.10434,96.26838,92.97918,90.37033,86.6077,..,..
El Salvador,SLV,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,112.13527,114.16257,112.3888,109.69133,106.27581,102.65757,99.80045,96.15064,94.82711,..,..
El Salvador,SLV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,58.32695,71.50865,73.42412,77.16757,76.89573,75.3354,73.96273,71.49817,71.66179,..,..
El Salvador,SLV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,0.95002,0.96291,0.96347,0.97047,0.97707,0.97833,0.97582,0.97602,0.97767,..,..
El Salvador,SLV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.5,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,..
El Salvador,SLV,Forest area (sq. km),AG.LND.FRST.K2,3770,3320,2826.00006103516,2782.00012207031,2737.99987792969,2693.99993896484,2650,2606.00006103516,..,..,..,..
El Salvador,SLV,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,2.15222717624485,2.15167925790249,2.15167925790249,..,..
El Salvador,SLV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Urban population growth (annual %),SP.URB.GROW,2.38805802169498,1.6810729306877,1.75570217517727,1.73077707572471,1.7059277309049,1.68683930329288,1.66752164496795,1.63186971115089,1.59374160921928,1.55334406830393,1.50854111204229,..
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,468.439087915001,673.773458135415,690.941311648146,677.328335088458,636.573482262407,645.8763030712,..,..,..,..,..,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.478024902472999,0.977171457026707,1.07047712866198,1.06813421711041,0.994280785244978,0.998428943780015,1.0829757645858,1.12788290005433,..,..,..,..
El Salvador,SLV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,352.366634352161,614.986304198959,880.595784475752,915.689404950975,958.974285317591,937.073876813942,..,..,..,..,..,..
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,4817542204.02673,11784927700,20284000000,21386000000,21990970000,22593480000,23438240000,24191440000,24979200000,26117400000,27022640000,..
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.8315603853172,1.126057050299,3.81705639614856,2.81550182179528,2.23375368188512,1.71122320586494,2.39502829799937,2.54653313501558,2.24994225188968,2.43096049921077,2.38236290798393,..
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.10707203469245,3.27452086481497,5.90966664722727,2.54567804699046,0.582057822384712,1.0112779552548,1.31249192704313,0.650454691525383,0.98427067379842,2.0751836888099,1.05846247061214,..
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.0136771698893,7.17278477660919,7.33090120291856,6.51360703263817,5.61330400614434,5.86682529650147,5.52976674016479,5.73215153789936,5.39300698180887,5.09112698813818,5.08085072368947,..
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.307547542111,26.8777211081236,26.1908400709919,26.5911811465445,26.1216308330192,26.0136110063611,25.2888868788783,24.8348589418406,25.1713825903151,25.5232526974354,25.6318035543529,..
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.4969874192393,26.8272702258496,28.9814632222441,28.571308332554,29.7248370581198,29.5529064137087,29.4861730232304,28.458537400006,29.0297927875993,28.78222947154,29.5416732043945,..
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.1186403692961,41.8828186786415,50.2943699467561,49.0778546712803,50.7262753757565,48.5515290251878,47.0741403791411,44.3605258719613,45.2748686907507,48.3928338961765,47.6372034708674,..
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.8129021229706,17.6690604559246,17.7896864523763,17.7096698774899,17.0193493056468,16.397208398175,16.0169449583245,15.9675488519906,16.6769552267487,20.2909171663336,19.1054611984617,..
El Salvador,SLV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,15.5419706138715,23.2280039303392,22.6562198217526,21.1068452187421,20.5922708793864,20.8150431413365,23.6888566070891,25.0974153213073,24.856609003959,..,..
El Salvador,SLV,Time required to start a business (days),IC.REG.DURS,..,..,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,..
El Salvador,SLV,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,75.5385996925656,73.7417403828294,79.5058706136264,81.7338139046309,85.8151255116165,87.7501109358104,89.7222083171199,92.3832431760455,95.2025466589863,..
El Salvador,SLV,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,10.6054956959982,15.3438670873595,16.1825493313383,17.054727463136,16.7087878065707,16.7526849094045,17.3547684449954,17.7537439570923,18.0619050900932,..,..
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.41366598744942,0.840331038102095,1.08806149544119,1.04880962679117,1.08065558255299,1.0356046089054,1.06923801790812,1.03545340606041,1.05178541481223,1.03057541489324,..,..
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,12.62968891,133.9032114,138.6519199,143.5014132,146.0390003,147.5723164,151.6211797,148.3697097,146.9221022,..,..
El Salvador,SLV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,6.64547658076157,6.00996229616744,5.6576693840584,5.65508467011027,4.98559452227246,5.3757481464052,5.7372703449408,6.12873937521364,5.12637727618666,..
El Salvador,SLV,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,87.7777777777778,91.1111111111111,91.1111111111111,91.1111111111111,91.1111333333333,92.2222333333333,92.2222333333333,85.5555666666667,88.8889,..
El Salvador,SLV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,38.2975368323263,66.9329519942664,75.2957996450404,72.9308893668755,73.9530816512414,70.0024962953914,67.4197380008055,63.0222921826894,65.3823981552652,67.9049216231325,66.4664888404686,..
El Salvador,SLV,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,84.21052632,100,252.6204237,254.6003393,248.3140372,246.9934958,221.5258973,206.8600343,217.2858132,208.8560001,..,..
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2232089054.6,4535064825,12729163388.5,13548206208.8,14131937575.5,15170060782.8,15571461195.9,16566361649.7,17179946768.2,17486208468.9,..,..
El Salvador,SLV,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,21.6636733349402,14.2473825296204,22.1641311663657,19.1529308486221,17.4146341600569,19.2639976115962,18.5797524297961,20.0637470214016,51.606433124019,45.8093167294584,..,..
El Salvador,SLV,Net migration,SM.POP.NETM,..,..,..,-240415,..,..,..,..,-202694,..,..,..
El Salvador,SLV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,366278900.1,1764200000,3643949246.05147,3914048534.33323,3966478547.83584,4160378001.28301,4274620676.02955,4561580070.95314,4996353544.71816,5388342058.93153,5655760256.01361,..
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1898272.08566561,173400000,122500004.314785,430126687.532424,245179098.280128,506295970.34993,494541718.092298,479469380.713821,503801415.183001,412743968.360673,724753960.841659,..
El Salvador,SLV,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,328480010.986328,192440002.441406,297390014.648438,219910003.662109,169139999.389648,98069999.6948242,89699996.9482422,128970001.220703,151619995.117188,248570007.324219,..,..
Honduras,HND,"Population, total",SP.POP.TOTL,4955303,6574509,8480671,8640691,8798521,8955589,9112916,9270795,9429013,9587522,9746117,..
Honduras,HND,Population growth (annual %),SP.POP.GROW,2.87841628580054,2.73471634651249,1.94314519809288,1.86929824379403,1.81010827074648,1.7694167483402,1.74149412095733,1.71763885480619,1.6922288789459,1.66710361374407,1.64064879291134,..
Honduras,HND,Surface area (sq. km),AG.SRF.TOTL.K2,112490,112490,112490,112490,112490,112490,112490,112490,112490,112490,..,..
